customer_id,churn_date,is_churned,churn_reason,churn_type,days_since_last_transaction,last_transaction_date,total_customer_value,customer_lifetime_months,win_back_eligible,prediction_date,actual_churn_date
CUST_002786,2022-04-21,True,Service Quality,Voluntary,15,2023-12-17,2959.771908004279,22.766666666666666,True,2023-12-02,2022-04-21
CUST_002787,,False,,,9,2023-12-23,1106.0350024198328,18.3,False,2023-12-02,
CUST_002788,,False,,,10,2023-12-22,752.0296429825108,13.333333333333334,False,2023-12-02,
CUST_002789,2022-06-25,True,Service Quality,Voluntary,9,2023-12-23,741.5142056385234,24.3,True,2023-12-02,2022-06-25
CUST_002790,,False,,,16,2023-12-16,147.42083483687952,4.533333333333333,False,2023-12-02,
CUST_002791,,False,,,12,2023-12-20,90.67827519914093,2.4,False,2023-12-02,
CUST_002792,,False,,,17,2023-12-15,435.22696561070507,15.566666666666666,False,2023-12-02,
CUST_002793,,False,,,20,2023-12-12,154.78091235361552,4.666666666666667,False,2023-12-02,
CUST_002794,2023-11-29,True,Service Quality,Voluntary,13,2023-12-19,370.2764322623811,5.433333333333334,True,2023-12-02,2023-11-29
CUST_002795,2023-12-02,True,Service Quality,Voluntary,9,2023-12-23,632.422147333019,4.3,True,2023-12-02,2023-12-02
CUST_002796,,False,,,18,2023-12-14,2509.9507048003165,17.6,False,2023-12-02,
CUST_002797,,False,,,27,2023-12-05,2395.8456403718674,16.9,False,2023-12-02,
CUST_002798,,False,,,26,2023-12-06,982.740980104561,16.866666666666667,False,2023-12-02,
CUST_002799,2023-10-31,True,Price,Voluntary,2,2023-12-30,249.3302833810975,4.066666666666666,True,2023-12-02,2023-10-31
CUST_002800,,False,,,17,2023-12-15,497.4621191310305,16.566666666666666,False,2023-12-02,
CUST_002801,,False,,,26,2023-12-06,60.242908473855586,2.8666666666666667,False,2023-12-02,
CUST_002802,2022-12-24,True,Price,Voluntary,27,2023-12-05,2202.163782442337,14.9,True,2023-12-02,2022-12-24
CUST_002803,,False,,,28,2023-12-04,499.95781662640866,17.933333333333334,False,2023-12-02,
CUST_002804,,False,,,18,2023-12-14,86.0118714672553,2.6,False,2023-12-02,
CUST_002805,2023-12-25,True,Price,Voluntary,8,2023-12-24,1118.3705120451127,17.266666666666666,True,2023-12-02,2023-12-25
CUST_002806,,False,,,29,2023-12-03,177.7755160547042,5.966666666666667,False,2023-12-02,
CUST_002807,,False,,,30,2023-12-02,530.3890755681407,21.0,False,2023-12-02,
CUST_002808,2023-06-09,True,Service Quality,Voluntary,27,2023-12-05,435.1424044317439,14.9,True,2023-12-02,2023-06-09
CUST_002809,,False,,,18,2023-12-14,1329.1768379405526,23.6,False,2023-12-02,
CUST_002810,,False,,,19,2023-12-13,1235.776203232111,21.633333333333333,False,2023-12-02,
CUST_002811,,False,,,21,2023-12-11,988.4591703239039,18.7,False,2023-12-02,
CUST_002812,,False,,,4,2023-12-28,247.86036115528117,3.1333333333333333,False,2023-12-02,
CUST_002813,2023-07-08,True,Price,Voluntary,24,2023-12-08,708.4356507515048,11.8,True,2023-12-02,2023-07-08
CUST_002814,2023-04-05,True,Service Quality,Voluntary,18,2023-12-14,2198.8714078261073,16.6,True,2023-12-02,2023-04-05
CUST_002815,,False,,,19,2023-12-13,614.4660417305558,20.633333333333333,False,2023-12-02,
CUST_002816,,False,,,22,2023-12-10,674.0618520966985,21.733333333333334,False,2023-12-02,
CUST_002817,,False,,,8,2023-12-24,888.7024276264402,15.266666666666667,False,2023-12-02,
CUST_002818,,False,,,30,2023-12-02,503.633620238875,18.0,False,2023-12-02,
CUST_002819,,False,,,7,2023-12-25,581.035456109594,23.233333333333334,False,2023-12-02,
CUST_002820,,False,,,16,2023-12-16,638.9193523678424,12.533333333333333,False,2023-12-02,
CUST_002821,,False,,,16,2023-12-16,249.86186371618743,9.533333333333333,False,2023-12-02,
CUST_002822,2023-03-21,True,Competition,Voluntary,1,2023-12-31,336.7705756392505,11.033333333333333,True,2023-12-02,2023-03-21
CUST_002823,,False,,,8,2023-12-24,1033.1238425405825,17.266666666666666,False,2023-12-02,
CUST_002824,,False,,,29,2023-12-03,488.41437302588474,7.966666666666667,False,2023-12-02,
CUST_002825,,False,,,18,2023-12-14,441.28270666574707,16.6,False,2023-12-02,
CUST_002826,,False,,,28,2023-12-04,239.13080177749788,9.933333333333334,False,2023-12-02,
CUST_002827,,False,,,12,2023-12-20,399.9370195986512,19.4,False,2023-12-02,
CUST_002828,,False,,,27,2023-12-05,149.83642834571205,5.9,False,2023-12-02,
CUST_002829,,False,,,14,2023-12-18,1009.6951009489336,7.466666666666667,False,2023-12-02,
CUST_002830,2023-10-29,True,Service Quality,Voluntary,18,2023-12-14,487.2572952234037,16.6,True,2023-12-02,2023-10-29
CUST_002831,,False,,,19,2023-12-13,85.63728453836544,2.6333333333333333,False,2023-12-02,
CUST_002832,,False,,,22,2023-12-10,456.44419046453413,19.733333333333334,False,2023-12-02,
CUST_002833,,False,,,16,2023-12-16,486.45062292823985,17.533333333333335,False,2023-12-02,
CUST_002834,2023-12-14,True,Service Quality,Voluntary,18,2023-12-14,181.87470170391617,2.6,True,2023-12-02,2023-12-14
CUST_002835,,False,,,6,2023-12-26,502.71550960274936,16.2,False,2023-12-02,
CUST_002836,2023-08-14,True,Price,Voluntary,4,2023-12-28,236.71166064411486,7.133333333333334,True,2023-12-02,2023-08-14
CUST_002837,2022-08-07,True,Service Quality,Voluntary,2,2023-12-30,3152.045464358793,21.066666666666666,True,2023-12-02,2022-08-07
CUST_002838,2023-12-11,True,Service Quality,Voluntary,26,2023-12-06,117.40645988981174,1.8666666666666667,True,2023-12-02,2023-12-11
CUST_002839,,False,,,30,2023-12-02,538.4807209889319,18.0,False,2023-12-02,
CUST_002840,2023-12-24,True,Price,Voluntary,27,2023-12-05,306.95737315585444,1.9,True,2023-12-02,2023-12-24
CUST_002841,,False,,,10,2023-12-22,610.3936780097607,20.333333333333332,False,2023-12-02,
CUST_002842,2023-07-10,True,Price,Voluntary,23,2023-12-09,1114.5639833260473,19.766666666666666,True,2023-12-02,2023-07-10
CUST_002843,,False,,,22,2023-12-10,2707.616140691788,19.733333333333334,False,2023-12-02,
CUST_002844,,False,,,23,2023-12-09,349.5756558114145,11.766666666666667,False,2023-12-02,
CUST_002845,,False,,,18,2023-12-14,188.09955756423614,5.6,False,2023-12-02,
CUST_002846,2023-06-11,True,Technical Issues,Voluntary,17,2023-12-15,651.4204519093571,10.566666666666666,True,2023-12-02,2023-06-11
CUST_002847,,False,,,18,2023-12-14,555.6262104527417,18.6,False,2023-12-02,
CUST_002848,,False,,,19,2023-12-13,376.59930875051015,15.633333333333333,False,2023-12-02,
CUST_002849,,False,,,1,2023-12-31,435.15267720231986,6.033333333333333,False,2023-12-02,
CUST_002850,,False,,,21,2023-12-11,542.8126317322906,8.7,False,2023-12-02,
CUST_002851,,False,,,8,2023-12-24,267.9367820757545,11.266666666666667,False,2023-12-02,
CUST_002852,,False,,,5,2023-12-27,58.28763515840353,1.1666666666666667,False,2023-12-02,
CUST_002853,,False,,,3,2023-12-29,380.60059468763683,13.1,False,2023-12-02,
CUST_002854,,False,,,12,2023-12-20,503.44849471429814,16.4,False,2023-12-02,
CUST_002855,,False,,,24,2023-12-08,515.4278218777298,20.8,False,2023-12-02,
CUST_002856,,False,,,8,2023-12-24,681.547537783968,23.266666666666666,False,2023-12-02,
CUST_002857,,False,,,22,2023-12-10,315.0187695305258,10.733333333333333,False,2023-12-02,
CUST_002858,,False,,,2,2023-12-30,322.26901763122424,14.4,False,2023-12-02,
CUST_002859,,False,,,11,2023-12-21,412.3178221698682,14.366666666666667,False,2023-12-02,
CUST_002860,,False,,,12,2023-12-20,2976.445460206765,21.4,False,2023-12-02,
CUST_002861,,False,,,16,2023-12-16,498.51954787319175,18.533333333333335,False,2023-12-02,
CUST_002862,2023-08-19,True,Service Quality,Voluntary,17,2023-12-15,1133.7686134646115,20.566666666666666,True,2023-12-02,2023-08-19
CUST_002863,2022-10-27,True,Service Quality,Voluntary,30,2023-12-02,1152.4792135453065,19.0,True,2023-12-02,2022-10-27
CUST_002864,,False,,,1,2023-12-31,293.74738237266973,9.033333333333333,False,2023-12-02,
CUST_002865,,False,,,8,2023-12-24,58.41747883668554,1.2666666666666666,False,2023-12-02,
CUST_002866,,False,,,17,2023-12-15,125.26121186772139,3.566666666666667,False,2023-12-02,
CUST_002867,,False,,,9,2023-12-23,406.87669373815464,13.3,False,2023-12-02,
CUST_002868,,False,,,24,2023-12-08,824.3479920648203,13.8,False,2023-12-02,
CUST_002869,2023-08-07,True,Service Quality,Voluntary,26,2023-12-06,373.18503333116126,11.866666666666667,True,2023-12-02,2023-08-07
CUST_002870,,False,,,7,2023-12-25,689.0084554854301,11.233333333333333,False,2023-12-02,
CUST_002871,,False,,,22,2023-12-10,57.91565642399344,2.7333333333333334,False,2023-12-02,
CUST_002872,,False,,,18,2023-12-14,374.6514939713531,12.6,False,2023-12-02,
CUST_002873,,False,,,28,2023-12-04,472.41425251384703,17.933333333333334,False,2023-12-02,
CUST_002874,2023-05-01,True,Service Quality,Voluntary,7,2023-12-25,943.9108754698093,16.233333333333334,True,2023-12-02,2023-05-01
CUST_002875,,False,,,3,2023-12-29,692.8077777988167,22.1,False,2023-12-02,
CUST_002876,2023-10-24,True,Price,Voluntary,28,2023-12-04,1320.510041725436,22.933333333333334,True,2023-12-02,2023-10-24
CUST_002877,,False,,,8,2023-12-24,752.4014694275102,11.266666666666667,False,2023-12-02,
CUST_002878,,False,,,16,2023-12-16,634.1048427765778,22.533333333333335,False,2023-12-02,
CUST_002879,2023-02-14,True,Competition,Voluntary,17,2023-12-15,594.0641813440866,21.566666666666666,True,2023-12-02,2023-02-14
CUST_002880,,False,,,4,2023-12-28,508.478115185775,18.133333333333333,False,2023-12-02,
CUST_002881,,False,,,10,2023-12-22,641.5228858440361,20.333333333333332,False,2023-12-02,
CUST_002882,2023-10-05,True,Competition,Voluntary,24,2023-12-08,776.7678967569722,12.8,True,2023-12-02,2023-10-05
CUST_002883,2023-01-04,True,Service Quality,Voluntary,29,2023-12-03,1042.4545274687503,17.966666666666665,True,2023-12-02,2023-01-04
CUST_002884,,False,,,1,2023-12-31,410.3275249437643,12.033333333333333,False,2023-12-02,
CUST_002885,,False,,,28,2023-12-04,374.6755419384419,11.933333333333334,False,2023-12-02,
CUST_002886,,False,,,2,2023-12-30,534.6892905361158,18.066666666666666,False,2023-12-02,
CUST_002887,,False,,,13,2023-12-19,125.01489942455638,3.433333333333333,False,2023-12-02,
CUST_002888,,False,,,7,2023-12-25,2449.241471261831,15.233333333333333,False,2023-12-02,
CUST_002889,,False,,,21,2023-12-11,1093.2870979772879,18.7,False,2023-12-02,
CUST_002890,,False,,,18,2023-12-14,611.3066295594633,10.6,False,2023-12-02,
CUST_002891,,False,,,9,2023-12-23,436.2564532554454,16.3,False,2023-12-02,
CUST_002892,,False,,,9,2023-12-23,57.70316414429045,1.3,False,2023-12-02,
CUST_002893,,False,,,17,2023-12-15,1278.3738833208597,23.566666666666666,False,2023-12-02,
CUST_002894,,False,,,26,2023-12-06,246.02259766247403,7.866666666666666,False,2023-12-02,
CUST_002895,2023-12-06,True,Price,Voluntary,27,2023-12-05,295.92130651070727,1.9,True,2023-12-02,2023-12-06
CUST_002896,,False,,,4,2023-12-28,436.31775977958245,14.133333333333333,False,2023-12-02,
CUST_002897,,False,,,10,2023-12-22,1376.0379646739807,23.333333333333332,False,2023-12-02,
CUST_002898,2023-01-22,True,Service Quality,Voluntary,16,2023-12-16,787.6359050448666,13.533333333333333,True,2023-12-02,2023-01-22
CUST_002899,,False,,,15,2023-12-17,215.94867077433705,6.5,False,2023-12-02,
CUST_002900,,False,,,8,2023-12-24,644.4398922744497,21.266666666666666,False,2023-12-02,
CUST_002901,,False,,,10,2023-12-22,58.550172142481735,1.3333333333333333,False,2023-12-02,
CUST_002902,,False,,,9,2023-12-23,1411.0185036192354,24.3,False,2023-12-02,
CUST_002903,,False,,,26,2023-12-06,383.2269423503983,12.866666666666667,False,2023-12-02,
CUST_002904,2023-11-13,True,Service Quality,Voluntary,25,2023-12-07,433.3212638467555,2.8333333333333335,True,2023-12-02,2023-11-13
CUST_002905,,False,,,19,2023-12-13,469.473216627756,16.633333333333333,False,2023-12-02,
CUST_002906,,False,,,20,2023-12-12,116.21217518768464,4.666666666666667,False,2023-12-02,
CUST_002907,,False,,,2,2023-12-30,90.89061710926279,2.066666666666667,False,2023-12-02,
CUST_002908,,False,,,12,2023-12-20,229.0309481816113,8.4,False,2023-12-02,
CUST_002909,,False,,,25,2023-12-07,402.74372086159053,6.833333333333333,False,2023-12-02,
CUST_002910,,False,,,21,2023-12-11,658.9953963578389,12.7,False,2023-12-02,
CUST_002911,,False,,,7,2023-12-25,1272.3503252437624,23.233333333333334,False,2023-12-02,
CUST_002912,,False,,,5,2023-12-27,86.09927297719133,2.1666666666666665,False,2023-12-02,
CUST_002913,,False,,,14,2023-12-18,355.9779727714007,5.466666666666667,False,2023-12-02,
CUST_002914,,False,,,5,2023-12-27,549.459393771871,18.166666666666668,False,2023-12-02,
CUST_002915,,False,,,18,2023-12-14,1300.2769644084442,9.6,False,2023-12-02,
CUST_002916,2023-07-03,True,Service Quality,Voluntary,25,2023-12-07,2159.901763252268,14.833333333333334,True,2023-12-02,2023-07-03
CUST_002917,,False,,,10,2023-12-22,219.90381823725687,7.333333333333333,False,2023-12-02,
CUST_002918,,False,,,29,2023-12-03,494.00107121322986,15.966666666666667,False,2023-12-02,
CUST_002919,,False,,,27,2023-12-05,3302.593764908005,22.9,False,2023-12-02,
CUST_002920,2023-12-31,True,Price,Voluntary,16,2023-12-16,500.74038044378744,7.533333333333333,True,2023-12-02,2023-12-31
CUST_002921,,False,,,10,2023-12-22,652.0266467892163,24.333333333333332,False,2023-12-02,
CUST_002922,,False,,,18,2023-12-14,485.46889896482264,16.6,False,2023-12-02,
CUST_002923,,False,,,1,2023-12-31,307.7594038454091,4.033333333333333,False,2023-12-02,
CUST_002924,,False,,,3,2023-12-29,3310.134758577341,24.1,False,2023-12-02,
CUST_002925,,False,,,27,2023-12-05,2585.3393313157007,17.9,False,2023-12-02,
CUST_002926,,False,,,18,2023-12-14,374.2593572368914,11.6,False,2023-12-02,
CUST_002927,2023-07-05,True,Price,Voluntary,21,2023-12-11,473.1451254046483,7.7,True,2023-12-02,2023-07-05
CUST_002928,,False,,,-3,2024-01-04,298.2593841664063,12.2,False,2023-12-02,
CUST_002929,,False,,,27,2023-12-05,314.55921107635515,9.9,False,2023-12-02,
CUST_002930,,False,,,21,2023-12-11,1353.9050990313692,22.7,False,2023-12-02,
CUST_002931,,False,,,14,2023-12-18,307.1644181841708,4.466666666666667,False,2023-12-02,
CUST_002932,2023-09-23,True,Service Quality,Voluntary,11,2023-12-21,153.366948073865,4.366666666666666,True,2023-12-02,2023-09-23
CUST_002933,2023-07-09,True,Service Quality,Voluntary,26,2023-12-06,243.16356996593987,9.866666666666667,True,2023-12-02,2023-07-09
CUST_002934,,False,,,12,2023-12-20,398.7636964658006,13.4,False,2023-12-02,
CUST_002935,2023-05-11,True,Service Quality,Voluntary,16,2023-12-16,979.3916620477414,16.533333333333335,True,2023-12-02,2023-05-11
CUST_002936,,False,,,13,2023-12-19,570.1009941435457,19.433333333333334,False,2023-12-02,
CUST_002937,,False,,,18,2023-12-14,508.7416621577038,17.6,False,2023-12-02,
CUST_002938,,False,,,1,2023-12-31,620.2361651476617,19.033333333333335,False,2023-12-02,
CUST_002939,,False,,,10,2023-12-22,144.6002686505687,4.333333333333333,False,2023-12-02,
CUST_002940,,False,,,11,2023-12-21,514.3001362927882,9.366666666666667,False,2023-12-02,
CUST_002941,2023-12-16,True,Service Quality,Voluntary,15,2023-12-17,338.318187484879,11.5,True,2023-12-02,2023-12-16
CUST_002942,,False,,,26,2023-12-06,1172.7032693186516,22.866666666666667,False,2023-12-02,
CUST_002943,,False,,,24,2023-12-08,399.5544076304475,13.8,False,2023-12-02,
CUST_002944,2023-12-13,True,Service Quality,Voluntary,27,2023-12-05,30.321473014824758,1.9,True,2023-12-02,2023-12-13
CUST_002945,,False,,,21,2023-12-11,294.6184430731781,10.7,False,2023-12-02,
CUST_002946,2023-10-02,True,Price,Voluntary,1,2023-12-31,182.61523873632387,5.033333333333333,True,2023-12-02,2023-10-02
CUST_002947,2023-11-21,True,Service Quality,Voluntary,19,2023-12-13,176.11080790976348,2.6333333333333333,True,2023-12-02,2023-11-21
CUST_002948,2023-10-12,True,Competition,Voluntary,28,2023-12-04,253.5244489961887,3.933333333333333,True,2023-12-02,2023-10-12
CUST_002949,2023-12-12,True,Service Quality,Voluntary,21,2023-12-11,334.90573038491857,11.7,True,2023-12-02,2023-12-12
CUST_002950,,False,,,24,2023-12-08,299.12429069994937,10.8,False,2023-12-02,
CUST_002951,2023-03-23,True,Service Quality,Voluntary,22,2023-12-10,314.98772509312784,11.733333333333333,True,2023-12-02,2023-03-23
CUST_002952,,False,,,8,2023-12-24,572.011076434462,24.266666666666666,False,2023-12-02,
CUST_002953,2022-12-26,True,Service Quality,Voluntary,9,2023-12-23,533.2302797309983,18.3,True,2023-12-02,2022-12-26
CUST_002954,2023-11-05,True,Service Quality,Voluntary,8,2023-12-24,247.0803203106115,8.266666666666667,True,2023-12-02,2023-11-05
CUST_002955,,False,,,15,2023-12-17,624.6691909676241,23.5,False,2023-12-02,
CUST_002956,,False,,,11,2023-12-21,1342.339154253549,21.366666666666667,False,2023-12-02,
CUST_002957,,False,,,12,2023-12-20,125.45031281819811,3.4,False,2023-12-02,
CUST_002958,2023-10-20,True,Price,Voluntary,23,2023-12-09,489.74486327969805,16.766666666666666,True,2023-12-02,2023-10-20
CUST_002959,,False,,,28,2023-12-04,285.93787445096166,1.9333333333333333,False,2023-12-02,
CUST_002960,,False,,,11,2023-12-21,1256.2725185915076,22.366666666666667,False,2023-12-02,
CUST_002961,,False,,,10,2023-12-22,212.4912064039578,6.333333333333333,False,2023-12-02,
CUST_002962,2023-03-10,True,Service Quality,Voluntary,27,2023-12-05,419.20408350271344,13.9,True,2023-12-02,2023-03-10
CUST_002963,2023-07-17,True,Service Quality,Voluntary,1,2023-12-31,1369.2531516114673,10.033333333333333,True,2023-12-02,2023-07-17
CUST_002964,,False,,,27,2023-12-05,1231.540738939681,20.9,False,2023-12-02,
CUST_002965,,False,,,6,2023-12-26,465.08490167952993,17.2,False,2023-12-02,
CUST_002966,,False,,,12,2023-12-20,354.8163739324365,12.4,False,2023-12-02,
CUST_002967,,False,,,2,2023-12-30,212.9461599392769,9.066666666666666,False,2023-12-02,
CUST_002968,,False,,,22,2023-12-10,299.5391182971601,4.733333333333333,False,2023-12-02,
CUST_002969,2023-09-19,True,Price,Voluntary,4,2023-12-28,352.73736323992034,5.133333333333334,True,2023-12-02,2023-09-19
CUST_002970,2023-09-24,True,Service Quality,Voluntary,22,2023-12-10,330.59248586690495,11.733333333333333,True,2023-12-02,2023-09-24
CUST_002971,,False,,,25,2023-12-07,245.45001087157516,7.833333333333333,False,2023-12-02,
CUST_002972,2023-11-04,True,Service Quality,Voluntary,10,2023-12-22,118.87466758997338,3.3333333333333335,True,2023-12-02,2023-11-04
CUST_002973,2023-12-29,True,Service Quality,Voluntary,14,2023-12-18,28.914804684848143,1.4666666666666666,True,2023-12-02,2023-12-29
CUST_002974,,False,,,18,2023-12-14,637.7400829524879,22.6,False,2023-12-02,
CUST_002975,2023-09-19,True,Price,Voluntary,25,2023-12-07,431.502419527813,6.833333333333333,True,2023-12-02,2023-09-19
CUST_002976,,False,,,10,2023-12-22,2048.6709692078175,13.333333333333334,False,2023-12-02,
CUST_002977,,False,,,6,2023-12-26,1137.4214296583875,19.2,False,2023-12-02,
CUST_002978,,False,,,24,2023-12-08,485.7521624668283,18.8,False,2023-12-02,
CUST_002979,,False,,,28,2023-12-04,1530.847802494178,10.933333333333334,False,2023-12-02,
CUST_002980,2023-07-11,True,Service Quality,Voluntary,7,2023-12-25,2444.0323543907534,17.233333333333334,True,2023-12-02,2023-07-11
CUST_002981,,False,,,1,2023-12-31,414.0704293895899,15.033333333333333,False,2023-12-02,
CUST_002982,2023-02-25,True,Service Quality,Voluntary,27,2023-12-05,752.2107857620006,13.9,True,2023-12-02,2023-02-25
CUST_002983,,False,,,17,2023-12-15,91.72742073912835,2.566666666666667,False,2023-12-02,
CUST_002984,,False,,,19,2023-12-13,326.0594273365384,12.633333333333333,False,2023-12-02,
CUST_002985,,False,,,14,2023-12-18,456.08235234047925,16.466666666666665,False,2023-12-02,
CUST_002986,,False,,,15,2023-12-17,62.329412437721615,1.5,False,2023-12-02,
CUST_002987,,False,,,1,2023-12-31,1411.6454478934525,23.033333333333335,False,2023-12-02,
CUST_002988,2023-08-10,True,Technical Issues,Voluntary,17,2023-12-15,361.2701271139739,6.866666666666666,True,2023-12-02,2023-08-10
